Entity,Code,Day,Weekly new hospital admissions
France,FRA,2021-07-26,2111
France,FRA,2021-07-27,2341
France,FRA,2021-07-28,2550
France,FRA,2021-07-29,2759
France,FRA,2021-07-30,3069
France,FRA,2021-07-31,3354
France,FRA,2021-08-01,3574
France,FRA,2021-08-02,3655
France,FRA,2021-08-03,3916
France,FRA,2021-08-04,4198
France,FRA,2021-08-05,4409
France,FRA,2021-08-06,4631
France,FRA,2021-08-07,4646
France,FRA,2021-08-08,4832
France,FRA,2021-08-09,4977
France,FRA,2021-08-10,5103
France,FRA,2021-08-11,5104
France,FRA,2021-08-12,5286
France,FRA,2021-08-13,5260
France,FRA,2021-08-14,5384
France,FRA,2021-08-15,5285
France,FRA,2021-08-16,5402
France,FRA,2021-08-17,5533
France,FRA,2021-08-18,5796
France,FRA,2021-08-19,5878
France,FRA,2021-08-20,5929
France,FRA,2021-08-21,6128
France,FRA,2021-08-22,6271
France,FRA,2021-08-23,6264
France,FRA,2021-08-24,6334
France,FRA,2021-08-25,6181
France,FRA,2021-08-26,5946
France,FRA,2021-08-27,5967
France,FRA,2021-08-28,5627
France,FRA,2021-08-29,5396
France,FRA,2021-08-30,5178
France,FRA,2021-08-31,4974
France,FRA,2021-09-01,4833
France,FRA,2021-09-02,4740
France,FRA,2021-09-03,4456
France,FRA,2021-09-04,4415
France,FRA,2021-09-05,4331
France,FRA,2021-09-06,4267
France,FRA,2021-09-07,4087
France,FRA,2021-09-08,3940
France,FRA,2021-09-09,3846
France,FRA,2021-09-10,3727
France,FRA,2021-09-11,3625
France,FRA,2021-09-12,3585
France,FRA,2021-09-13,3370
France,FRA,2021-09-14,3186
France,FRA,2021-09-15,3043
France,FRA,2021-09-16,2871
France,FRA,2021-09-17,2737
France,FRA,2021-09-18,2658
France,FRA,2021-09-19,2584
France,FRA,2021-09-20,2511
France,FRA,2021-09-21,2437
France,FRA,2021-09-22,2346
France,FRA,2021-09-23,2265
France,FRA,2021-09-24,2190
France,FRA,2021-09-25,2143
France,FRA,2021-09-26,2119
France,FRA,2021-09-27,2089
France,FRA,2021-09-28,1890
France,FRA,2021-09-29,1783
France,FRA,2021-09-30,1720
France,FRA,2021-10-01,1638
France,FRA,2021-10-02,1583
France,FRA,2021-10-03,1570
France,FRA,2021-10-04,1510
France,FRA,2021-10-05,1496
France,FRA,2021-10-06,1444
France,FRA,2021-10-07,1400
France,FRA,2021-10-08,1404
France,FRA,2021-10-09,1391
France,FRA,2021-10-10,1406
France,FRA,2021-10-11,1349
France,FRA,2021-10-12,1313
France,FRA,2021-10-13,1330
France,FRA,2021-10-14,1342
France,FRA,2021-10-15,1339
France,FRA,2021-10-16,1320
France,FRA,2021-10-17,1300
France,FRA,2021-10-18,1351
France,FRA,2021-10-19,1383
France,FRA,2021-10-20,1427
France,FRA,2021-10-21,1494
France,FRA,2021-10-22,1482
France,FRA,2021-10-23,1557
France,FRA,2021-10-24,1549
France,FRA,2021-10-25,1541
France,FRA,2021-10-26,1571
France,FRA,2021-10-27,1591
France,FRA,2021-10-28,1589
France,FRA,2021-10-29,1669
France,FRA,2021-10-30,1661
France,FRA,2021-10-31,1703
France,FRA,2021-11-01,1537
France,FRA,2021-11-02,1637
France,FRA,2021-11-03,1801
France,FRA,2021-11-04,1864
France,FRA,2021-11-05,1915
France,FRA,2021-11-06,1929
France,FRA,2021-11-07,1924
France,FRA,2021-11-08,2304
France,FRA,2021-11-09,2297
France,FRA,2021-11-10,2247
France,FRA,2021-11-11,2125
France,FRA,2021-11-12,2153
France,FRA,2021-11-13,2197
France,FRA,2021-11-14,2222
France,FRA,2021-11-15,2370
France,FRA,2021-11-16,2608
France,FRA,2021-11-17,2736
France,FRA,2021-11-18,3046
France,FRA,2021-11-19,3247
France,FRA,2021-11-20,3282
France,FRA,2021-11-21,3315
France,FRA,2021-11-22,3549
France,FRA,2021-11-23,3661
France,FRA,2021-11-24,3906
France,FRA,2021-11-25,4162
France,FRA,2021-11-26,4343
France,FRA,2021-11-27,4462
France,FRA,2021-11-28,4528
France,FRA,2021-11-29,4706
France,FRA,2021-11-30,5134
France,FRA,2021-12-01,5356
France,FRA,2021-12-02,5528
France,FRA,2021-12-03,5937
France,FRA,2021-12-04,6243
France,FRA,2021-12-05,6388
France,FRA,2021-12-06,6769
France,FRA,2021-12-07,7247
France,FRA,2021-12-08,7543
France,FRA,2021-12-09,7843
France,FRA,2021-12-10,7983
France,FRA,2021-12-11,8076
France,FRA,2021-12-12,8179
France,FRA,2021-12-13,8260
France,FRA,2021-12-14,8257
France,FRA,2021-12-15,8422
France,FRA,2021-12-16,8514
France,FRA,2021-12-17,8670
France,FRA,2021-12-18,8699
France,FRA,2021-12-19,8712
France,FRA,2021-12-20,8673
France,FRA,2021-12-21,8672
France,FRA,2021-12-22,8623
France,FRA,2021-12-23,8628
France,FRA,2021-12-24,8577
France,FRA,2021-12-25,8521
France,FRA,2021-12-26,8542
France,FRA,2021-12-27,8710
France,FRA,2021-12-28,9159
France,FRA,2021-12-29,9704
France,FRA,2021-12-30,10279
France,FRA,2021-12-31,10809
France,FRA,2022-01-01,11151
France,FRA,2022-01-02,11297
France,FRA,2022-01-03,11823
France,FRA,2022-01-04,12594
France,FRA,2022-01-05,13128
France,FRA,2022-01-06,13607
France,FRA,2022-01-07,13987
France,FRA,2022-01-08,14370
France,FRA,2022-01-09,14560
France,FRA,2022-01-10,14943
France,FRA,2022-01-11,15211
France,FRA,2022-01-12,15534
France,FRA,2022-01-13,15646
France,FRA,2022-01-14,15824
France,FRA,2022-01-15,16029
France,FRA,2022-01-16,16216
France,FRA,2022-01-17,16488
France,FRA,2022-01-18,16848
France,FRA,2022-01-19,17229
France,FRA,2022-01-20,17769
France,FRA,2022-01-21,18360
France,FRA,2022-01-22,18664
France,FRA,2022-01-23,18729
France,FRA,2022-01-24,19267
France,FRA,2022-01-25,19600
France,FRA,2022-01-26,19710
France,FRA,2022-01-27,19752
France,FRA,2022-01-28,19773
France,FRA,2022-01-29,19690
France,FRA,2022-01-30,19686
France,FRA,2022-01-31,19480
France,FRA,2022-02-01,19555
France,FRA,2022-02-02,19488
France,FRA,2022-02-03,19484
France,FRA,2022-02-04,20419
France,FRA,2022-02-05,20324
France,FRA,2022-02-06,20136
France,FRA,2022-02-07,19819
France,FRA,2022-02-08,18962
France,FRA,2022-02-09,18346
France,FRA,2022-02-10,17675
France,FRA,2022-02-11,16019
France,FRA,2022-02-12,15532
France,FRA,2022-02-13,15327
France,FRA,2022-02-14,14712
France,FRA,2022-02-15,14106
France,FRA,2022-02-16,13467
France,FRA,2022-02-17,12929
France,FRA,2022-02-18,12347
France,FRA,2022-02-19,11996
France,FRA,2022-02-20,11794
France,FRA,2022-02-21,11149
France,FRA,2022-02-22,10529
France,FRA,2022-02-23,10146
France,FRA,2022-02-24,9616
France,FRA,2022-02-25,9106
France,FRA,2022-02-26,8840
France,FRA,2022-02-27,8729
France,FRA,2022-02-28,8369
France,FRA,2022-03-01,7865
France,FRA,2022-03-02,7522
France,FRA,2022-03-03,7207
France,FRA,2022-03-04,6934
France,FRA,2022-03-05,6764
France,FRA,2022-03-06,6636
France,FRA,2022-03-07,6700
France,FRA,2022-03-08,6682
France,FRA,2022-03-09,6580
France,FRA,2022-03-10,6665
France,FRA,2022-03-11,6752
France,FRA,2022-03-12,6787
France,FRA,2022-03-13,6816
France,FRA,2022-03-14,6860
France,FRA,2022-03-15,7101
France,FRA,2022-03-16,7267
France,FRA,2022-03-17,7309
France,FRA,2022-03-18,7392
France,FRA,2022-03-19,7435
France,FRA,2022-03-20,7473
France,FRA,2022-03-21,7556
France,FRA,2022-03-22,7565
France,FRA,2022-03-23,7625
France,FRA,2022-03-24,7799
France,FRA,2022-03-25,8105
France,FRA,2022-03-26,8104
France,FRA,2022-03-27,8073
France,FRA,2022-03-28,8366
France,FRA,2022-03-29,8696
France,FRA,2022-03-30,9215
France,FRA,2022-03-31,9640
France,FRA,2022-04-01,9834
France,FRA,2022-04-02,10184
France,FRA,2022-04-03,10239
France,FRA,2022-04-04,10566
France,FRA,2022-04-05,10726
France,FRA,2022-04-06,10782
France,FRA,2022-04-07,10779
France,FRA,2022-04-08,11000
France,FRA,2022-04-09,11134
France,FRA,2022-04-10,11188
France,FRA,2022-04-11,11266
France,FRA,2022-04-12,11833
France,FRA,2022-04-13,11954
France,FRA,2022-04-14,12030
France,FRA,2022-04-15,12080
France,FRA,2022-04-16,11862
France,FRA,2022-04-17,11776
France,FRA,2022-04-18,10018
France,FRA,2022-04-19,9594
France,FRA,2022-04-20,10062
France,FRA,2022-04-21,10068
France,FRA,2022-04-22,9944
France,FRA,2022-04-23,9975
France,FRA,2022-04-24,10032
France,FRA,2022-04-25,11526
France,FRA,2022-04-26,11263
France,FRA,2022-04-27,10306
France,FRA,2022-04-28,9867
France,FRA,2022-04-29,9364
France,FRA,2022-04-30,9006
France,FRA,2022-05-01,8842
France,FRA,2022-05-02,8449
France,FRA,2022-05-03,7980
France,FRA,2022-05-04,7391
France,FRA,2022-05-05,7104
France,FRA,2022-05-06,6717
France,FRA,2022-05-07,7384
France,FRA,2022-05-08,7369
France,FRA,2022-05-09,6956
France,FRA,2022-05-10,6660
France,FRA,2022-05-11,6662
France,FRA,2022-05-12,6376
France,FRA,2022-05-13,6193
France,FRA,2022-05-14,5355
France,FRA,2022-05-15,5307
France,FRA,2022-05-16,5178
France,FRA,2022-05-17,4894
France,FRA,2022-05-18,4576
France,FRA,2022-05-19,4337
France,FRA,2022-05-20,4172
France,FRA,2022-05-21,4068
France,FRA,2022-05-22,4006
France,FRA,2022-05-23,3736
France,FRA,2022-05-24,3519
France,FRA,2022-05-25,3428
France,FRA,2022-05-26,3120
France,FRA,2022-05-27,2933
France,FRA,2022-05-28,2813
France,FRA,2022-05-29,2803
France,FRA,2022-05-30,2808
France,FRA,2022-05-31,2768
France,FRA,2022-06-01,2643
France,FRA,2022-06-02,2813
France,FRA,2022-06-03,2799
France,FRA,2022-06-04,2853
France,FRA,2022-06-05,2859
France,FRA,2022-06-06,2302
France,FRA,2022-06-07,2391
France,FRA,2022-06-08,2696
France,FRA,2022-06-09,2840
France,FRA,2022-06-10,2933
France,FRA,2022-06-11,3038
France,FRA,2022-06-12,3045
France,FRA,2022-06-13,3630
France,FRA,2022-06-14,3597
France,FRA,2022-06-15,3421
France,FRA,2022-06-16,3423
France,FRA,2022-06-17,3599
France,FRA,2022-06-18,3579
France,FRA,2022-06-19,3616
France,FRA,2022-06-20,3861
France,FRA,2022-06-21,4008
France,FRA,2022-06-22,4442
France,FRA,2022-06-23,4699
France,FRA,2022-06-24,4952
France,FRA,2022-06-25,5101
France,FRA,2022-06-26,5132
France,FRA,2022-06-27,5465
France,FRA,2022-06-28,5925
France,FRA,2022-06-29,6021
France,FRA,2022-06-30,6185
France,FRA,2022-07-01,6479
France,FRA,2022-07-02,6667
France,FRA,2022-07-03,6743
France,FRA,2022-07-04,7109
France,FRA,2022-07-05,7662
France,FRA,2022-07-06,8147
France,FRA,2022-07-07,8650
France,FRA,2022-07-08,9034
France,FRA,2022-07-09,9183
France,FRA,2022-07-10,9221
France,FRA,2022-07-11,9409
France,FRA,2022-07-12,9956
France,FRA,2022-07-13,10355
France,FRA,2022-07-14,9740
France,FRA,2022-07-15,9493
France,FRA,2022-07-16,9615
France,FRA,2022-07-17,9623
France,FRA,2022-07-18,9846
France,FRA,2022-07-19,9767
France,FRA,2022-07-20,9466
France,FRA,2022-07-21,10169
France,FRA,2022-07-22,10378
France,FRA,2022-07-23,10163
France,FRA,2022-07-24,10113
France,FRA,2022-07-25,9751
France,FRA,2022-07-26,9202
France,FRA,2022-07-27,8915
France,FRA,2022-07-28,8533
France,FRA,2022-07-29,8057
France,FRA,2022-07-30,7986
France,FRA,2022-07-31,7926
France,FRA,2022-08-01,7465
France,FRA,2022-08-02,7010
France,FRA,2022-08-03,6597
France,FRA,2022-08-04,6370
France,FRA,2022-08-05,6145
France,FRA,2022-08-06,5955
France,FRA,2022-08-07,5898
France,FRA,2022-08-08,5698
France,FRA,2022-08-09,5411
France,FRA,2022-08-10,5222
France,FRA,2022-08-11,5021
France,FRA,2022-08-12,4873
France,FRA,2022-08-13,4734
France,FRA,2022-08-14,4721
France,FRA,2022-08-15,3842
France,FRA,2022-08-16,3774
France,FRA,2022-08-17,3941
France,FRA,2022-08-18,3879
France,FRA,2022-08-19,3849
France,FRA,2022-08-20,3873
France,FRA,2022-08-21,3841
France,FRA,2022-08-22,4410
France,FRA,2022-08-23,4119
France,FRA,2022-08-24,3737
France,FRA,2022-08-25,3518
France,FRA,2022-08-26,3361
France,FRA,2022-08-27,3205
France,FRA,2022-08-28,3227
France,FRA,2022-08-29,3047
France,FRA,2022-08-30,3008
France,FRA,2022-08-31,2881
France,FRA,2022-09-01,2835
France,FRA,2022-09-02,2758
France,FRA,2022-09-03,2721
France,FRA,2022-09-04,2676
France,FRA,2022-09-05,2723
France,FRA,2022-09-06,2659
France,FRA,2022-09-07,2657
France,FRA,2022-09-08,2600
France,FRA,2022-09-09,2517
France,FRA,2022-09-10,2553
France,FRA,2022-09-11,2556
France,FRA,2022-09-12,2522
France,FRA,2022-09-13,2515
France,FRA,2022-09-14,2475
France,FRA,2022-09-15,2533
France,FRA,2022-09-16,2610
France,FRA,2022-09-17,2639
France,FRA,2022-09-18,2643
France,FRA,2022-09-19,2769
France,FRA,2022-09-20,2812
France,FRA,2022-09-21,2867
France,FRA,2022-09-22,2917
France,FRA,2022-09-23,3019
France,FRA,2022-09-24,3058
France,FRA,2022-09-25,3095
France,FRA,2022-09-26,3331
France,FRA,2022-09-27,3774
France,FRA,2022-09-28,4175
France,FRA,2022-09-29,4501
France,FRA,2022-09-30,4801
France,FRA,2022-10-01,4972
France,FRA,2022-10-02,5003
France,FRA,2022-10-03,5299
France,FRA,2022-10-04,5607
France,FRA,2022-10-05,5941
France,FRA,2022-10-06,6323
France,FRA,2022-10-07,6719
France,FRA,2022-10-08,6795
France,FRA,2022-10-09,6834
France,FRA,2022-10-10,7058
France,FRA,2022-10-11,7432
France,FRA,2022-10-12,7441
France,FRA,2022-10-13,7568
France,FRA,2022-10-14,7612
France,FRA,2022-10-15,7775
France,FRA,2022-10-16,7806
France,FRA,2022-10-17,7935
France,FRA,2022-10-18,7989
France,FRA,2022-10-19,8281
France,FRA,2022-10-20,8194
France,FRA,2022-10-21,8148
France,FRA,2022-10-22,7971
France,FRA,2022-10-23,7965
France,FRA,2022-10-24,7639
France,FRA,2022-10-25,7350
France,FRA,2022-10-26,6967
France,FRA,2022-10-27,6693
France,FRA,2022-10-28,6422
France,FRA,2022-10-29,6447
France,FRA,2022-10-30,6394
France,FRA,2022-10-31,6102
France,FRA,2022-11-01,5098
France,FRA,2022-11-02,4904
France,FRA,2022-11-03,4792
France,FRA,2022-11-04,4614
France,FRA,2022-11-05,4463
France,FRA,2022-11-06,4442
France,FRA,2022-11-07,4441
France,FRA,2022-11-08,4946
France,FRA,2022-11-09,4867
France,FRA,2022-11-10,4782
France,FRA,2022-11-11,4374
France,FRA,2022-11-12,4168
France,FRA,2022-11-13,4163
France,FRA,2022-11-14,4282
France,FRA,2022-11-15,4358
France,FRA,2022-11-16,4534
France,FRA,2022-11-17,4621
France,FRA,2022-11-18,5177
France,FRA,2022-11-19,5438
France,FRA,2022-11-20,5512
France,FRA,2022-11-21,5576
France,FRA,2022-11-22,5683
France,FRA,2022-11-23,5732
France,FRA,2022-11-24,5732
France,FRA,2022-11-25,5753
France,FRA,2022-11-26,5802
France,FRA,2022-11-27,5769
France,FRA,2022-11-28,6054
France,FRA,2022-11-29,6398
France,FRA,2022-11-30,6747
France,FRA,2022-12-01,7161
France,FRA,2022-12-02,7357
France,FRA,2022-12-03,7464
France,FRA,2022-12-04,7560
France,FRA,2022-12-05,7632
France,FRA,2022-12-06,7911
France,FRA,2022-12-07,8195
France,FRA,2022-12-08,8611
France,FRA,2022-12-09,9016
France,FRA,2022-12-10,9354
France,FRA,2022-12-11,9320
France,FRA,2022-12-12,9758
France,FRA,2022-12-13,10072
France,FRA,2022-12-14,10398
France,FRA,2022-12-15,10469
France,FRA,2022-12-16,10571
France,FRA,2022-12-17,10579
France,FRA,2022-12-18,10661
France,FRA,2022-12-19,10526
France,FRA,2022-12-20,10710
France,FRA,2022-12-21,10653
France,FRA,2022-12-22,10515
France,FRA,2022-12-23,10464
France,FRA,2022-12-24,10247
France,FRA,2022-12-25,10083
France,FRA,2022-12-26,9521
France,FRA,2022-12-27,9118
France,FRA,2022-12-28,8673
France,FRA,2022-12-29,8117
France,FRA,2022-12-30,7611
France,FRA,2022-12-31,7350
France,FRA,2023-01-01,7387
France,FRA,2023-01-02,7561
France,FRA,2023-01-03,6970
France,FRA,2023-01-04,6450
France,FRA,2023-01-05,6153
France,FRA,2023-01-06,5941
France,FRA,2023-01-07,5866
France,FRA,2023-01-08,5806
France,FRA,2023-01-09,5180
France,FRA,2023-01-10,4761
France,FRA,2023-01-11,4441
France,FRA,2023-01-12,4146
France,FRA,2023-01-13,3851
Germany,DEU,2020-03-01,24
Germany,DEU,2020-03-02,29
Germany,DEU,2020-03-03,47
Germany,DEU,2020-03-04,65
Germany,DEU,2020-03-05,77
Germany,DEU,2020-03-06,92
Germany,DEU,2020-03-07,134
Germany,DEU,2020-03-08,150
Germany,DEU,2020-03-09,161
Germany,DEU,2020-03-10,183
Germany,DEU,2020-03-11,223
Germany,DEU,2020-03-12,265
Germany,DEU,2020-03-13,324
Germany,DEU,2020-03-14,397
Germany,DEU,2020-03-15,455
Germany,DEU,2020-03-16,529
Germany,DEU,2020-03-17,690
Germany,DEU,2020-03-18,861
Germany,DEU,2020-03-19,1131
Germany,DEU,2020-03-20,1405
Germany,DEU,2020-03-21,1691
Germany,DEU,2020-03-22,2019
Germany,DEU,2020-03-23,2235
Germany,DEU,2020-03-24,2537
Germany,DEU,2020-03-25,3002
Germany,DEU,2020-03-26,3493
Germany,DEU,2020-03-27,3982
Germany,DEU,2020-03-28,4470
Germany,DEU,2020-03-29,4868
Germany,DEU,2020-03-30,5149
Germany,DEU,2020-03-31,5479
Germany,DEU,2020-04-01,5906
Germany,DEU,2020-04-02,6128
Germany,DEU,2020-04-03,6258
Germany,DEU,2020-04-04,6352
Germany,DEU,2020-04-05,6237
Germany,DEU,2020-04-06,6108
Germany,DEU,2020-04-07,6039
Germany,DEU,2020-04-08,5790
Germany,DEU,2020-04-09,5631
Germany,DEU,2020-04-10,5455
Germany,DEU,2020-04-11,4987
Germany,DEU,2020-04-12,4812
Germany,DEU,2020-04-13,4747
Germany,DEU,2020-04-14,4370
Germany,DEU,2020-04-15,4076
Germany,DEU,2020-04-16,3872
Germany,DEU,2020-04-17,3660
Germany,DEU,2020-04-18,3652
Germany,DEU,2020-04-19,3512
Germany,DEU,2020-04-20,3391
Germany,DEU,2020-04-21,3424
Germany,DEU,2020-04-22,3247
Germany,DEU,2020-04-23,3002
Germany,DEU,2020-04-24,2732
Germany,DEU,2020-04-25,2528
Germany,DEU,2020-04-26,2389
Germany,DEU,2020-04-27,2238
Germany,DEU,2020-04-28,2059
Germany,DEU,2020-04-29,1969
Germany,DEU,2020-04-30,1771
Germany,DEU,2020-05-01,1714
Germany,DEU,2020-05-02,1543
Germany,DEU,2020-05-03,1414
Germany,DEU,2020-05-04,1366
Germany,DEU,2020-05-05,1290
Germany,DEU,2020-05-06,1190
Germany,DEU,2020-05-07,1163
Germany,DEU,2020-05-08,1103
Germany,DEU,2020-05-09,1110
Germany,DEU,2020-05-10,1093
Germany,DEU,2020-05-11,1082
Germany,DEU,2020-05-12,1065
Germany,DEU,2020-05-13,1005
Germany,DEU,2020-05-14,921
Germany,DEU,2020-05-15,840
Germany,DEU,2020-05-16,809
Germany,DEU,2020-05-17,779
Germany,DEU,2020-05-18,761
Germany,DEU,2020-05-19,686
Germany,DEU,2020-05-20,648
Germany,DEU,2020-05-21,623
Germany,DEU,2020-05-22,558
Germany,DEU,2020-05-23,528
Germany,DEU,2020-05-24,519
Germany,DEU,2020-05-25,514
Germany,DEU,2020-05-26,521
Germany,DEU,2020-05-27,489
Germany,DEU,2020-05-28,456
Germany,DEU,2020-05-29,479
Germany,DEU,2020-05-30,445
Germany,DEU,2020-05-31,435
Germany,DEU,2020-06-01,419
Germany,DEU,2020-06-02,366
Germany,DEU,2020-06-03,337
Germany,DEU,2020-06-04,340
Germany,DEU,2020-06-05,317
Germany,DEU,2020-06-06,308
Germany,DEU,2020-06-07,307
Germany,DEU,2020-06-08,306
Germany,DEU,2020-06-09,311
Germany,DEU,2020-06-10,300
Germany,DEU,2020-06-11,284
Germany,DEU,2020-06-12,266
Germany,DEU,2020-06-13,283
Germany,DEU,2020-06-14,277
Germany,DEU,2020-06-15,292
Germany,DEU,2020-06-16,298
Germany,DEU,2020-06-17,319
Germany,DEU,2020-06-18,310
Germany,DEU,2020-06-19,327
Germany,DEU,2020-06-20,327
Germany,DEU,2020-06-21,333
Germany,DEU,2020-06-22,324
Germany,DEU,2020-06-23,327
Germany,DEU,2020-06-24,319
Germany,DEU,2020-06-25,322
Germany,DEU,2020-06-26,326
Germany,DEU,2020-06-27,323
Germany,DEU,2020-06-28,309
Germany,DEU,2020-06-29,297
Germany,DEU,2020-06-30,304
Germany,DEU,2020-07-01,293
Germany,DEU,2020-07-02,280
Germany,DEU,2020-07-03,268
Germany,DEU,2020-07-04,263
Germany,DEU,2020-07-05,262
Germany,DEU,2020-07-06,262
Germany,DEU,2020-07-07,254
Germany,DEU,2020-07-08,249
Germany,DEU,2020-07-09,267
Germany,DEU,2020-07-10,261
Germany,DEU,2020-07-11,250
Germany,DEU,2020-07-12,257
Germany,DEU,2020-07-13,258
Germany,DEU,2020-07-14,262
Germany,DEU,2020-07-15,264
Germany,DEU,2020-07-16,273
Germany,DEU,2020-07-17,293
Germany,DEU,2020-07-18,310
Germany,DEU,2020-07-19,314
Germany,DEU,2020-07-20,323
Germany,DEU,2020-07-21,332
Germany,DEU,2020-07-22,344
Germany,DEU,2020-07-23,342
Germany,DEU,2020-07-24,331
Germany,DEU,2020-07-25,334
Germany,DEU,2020-07-26,347
Germany,DEU,2020-07-27,335
Germany,DEU,2020-07-28,343
Germany,DEU,2020-07-29,346
Germany,DEU,2020-07-30,358
Germany,DEU,2020-07-31,370
Germany,DEU,2020-08-01,371
Germany,DEU,2020-08-02,366
Germany,DEU,2020-08-03,387
Germany,DEU,2020-08-04,386
Germany,DEU,2020-08-05,412
Germany,DEU,2020-08-06,404
Germany,DEU,2020-08-07,404
Germany,DEU,2020-08-08,413
Germany,DEU,2020-08-09,419
Germany,DEU,2020-08-10,406
Germany,DEU,2020-08-11,426
Germany,DEU,2020-08-12,407
Germany,DEU,2020-08-13,423
Germany,DEU,2020-08-14,440
Germany,DEU,2020-08-15,447
Germany,DEU,2020-08-16,436
Germany,DEU,2020-08-17,446
Germany,DEU,2020-08-18,446
Germany,DEU,2020-08-19,456
Germany,DEU,2020-08-20,444
Germany,DEU,2020-08-21,442
Germany,DEU,2020-08-22,440
Germany,DEU,2020-08-23,447
Germany,DEU,2020-08-24,436
Germany,DEU,2020-08-25,426
Germany,DEU,2020-08-26,412
Germany,DEU,2020-08-27,397
Germany,DEU,2020-08-28,394
Germany,DEU,2020-08-29,380
Germany,DEU,2020-08-30,369
Germany,DEU,2020-08-31,373
Germany,DEU,2020-09-01,367
Germany,DEU,2020-09-02,377
Germany,DEU,2020-09-03,377
Germany,DEU,2020-09-04,372
Germany,DEU,2020-09-05,379
Germany,DEU,2020-09-06,400
Germany,DEU,2020-09-07,407
Germany,DEU,2020-09-08,406
Germany,DEU,2020-09-09,405
Germany,DEU,2020-09-10,428
Germany,DEU,2020-09-11,445
Germany,DEU,2020-09-12,448
Germany,DEU,2020-09-13,457
Germany,DEU,2020-09-14,473
Germany,DEU,2020-09-15,503
Germany,DEU,2020-09-16,547
Germany,DEU,2020-09-17,578
Germany,DEU,2020-09-18,640
Germany,DEU,2020-09-19,685
Germany,DEU,2020-09-20,682
Germany,DEU,2020-09-21,684
Germany,DEU,2020-09-22,712
Germany,DEU,2020-09-23,709
Germany,DEU,2020-09-24,744
Germany,DEU,2020-09-25,754
Germany,DEU,2020-09-26,751
Germany,DEU,2020-09-27,779
Germany,DEU,2020-09-28,786
Germany,DEU,2020-09-29,797
Germany,DEU,2020-09-30,825
Germany,DEU,2020-10-01,836
Germany,DEU,2020-10-02,828
Germany,DEU,2020-10-03,846
Germany,DEU,2020-10-04,878
Germany,DEU,2020-10-05,888
Germany,DEU,2020-10-06,957
